Gene,Freq_In_Subgroup,Freq_In_Rest,Difference,Fold_Change
RBFOX3,0.53938185443669,0.283596837944664,0.25578501649202595,1.895248936467683
COL27A1,0.47258225324027914,0.24604743083003952,0.22653482241023962,1.9129211409018867
GSE1,0.4426719840478564,0.21739130434782608,0.22528067970003032,2.0269670780610585
PRDM16,0.47357926221335994,0.24851778656126483,0.2250614756520951,1.8979779707891913
COL5A1,0.48554336989032904,0.26877470355731226,0.21676866633301678,1.7998105956112294
RPH3AL,0.5084745762711864,0.2974308300395257,0.21104374623166072,1.7038272359589706
LINGO1,0.44965104685942175,0.23962450592885376,0.210026540930568,1.868683512195435
ARHGEF10L,0.4506480558325025,0.24160079051383399,0.20904726531866852,1.8575704344492023
VAV2,0.47258225324027914,0.26679841897233203,0.2057838342679471,1.7646939629210605
HMCN2,0.48753738783649053,0.2845849802371542,0.20295240759933636,1.7071534624532143
DAB2IP,0.43469591226321036,0.23369565217391305,0.2010002600892973,1.8521685776313148
GRM4,0.46360917248255235,0.26679841897233203,0.19681075351022032,1.7311871155238254
MCF2L,0.4307078763708873,0.23468379446640317,0.19602408190448414,1.8274819333506824
MYT1,0.4666001994017946,0.2737154150197628,0.19288478438203177,1.6984856833324322
GDPD5,0.4745762711864407,0.2826086956521739,0.1919675755342668,1.6733488022824063
ZMIZ1,0.38883349950149554,0.19713438735177866,0.19169911214971688,1.962473575125247
HPCAL1,0.46360917248255235,0.27322134387351776,0.19038782860903458,1.6906385401436443
INPP5A,0.4217347956131605,0.2317193675889328,0.19001542802422772,1.812203255717409
CMIP,0.4187437686939183,0.22924901185770752,0.18949475683621075,1.8186560946142056
LTBP2,0.47258225324027914,0.2840909090909091,0.18849134414937002,1.6576545872586321
ADAMTS14,0.4057826520438684,0.2183794466403162,0.18740320540355218,1.8496839984703295
MEGF6,0.4017946161515454,0.21442687747035574,0.18736773868118964,1.8651090377839932
TMEM104,0.423728813559322,0.2376482213438735,0.1860805922154485,1.7755372789842074
KCNAB2,0.42073778664007977,0.23468379446640317,0.1860539921736766,1.7851791108194166
CASZ1,0.4646061814556331,0.27964426877470355,0.18496191268092954,1.655498555107181
CCDC33,0.481555333998006,0.29891304347826086,0.18264229051974512,1.605649852414343
PEPD,0.4137587238285145,0.2317193675889328,0.18203935623958167,1.777929908091548
CELF4,0.4317048853439681,0.25049407114624506,0.18121081419772306,1.7165608850195502
SARDH,0.4715852442671984,0.29199604743083,0.17958919683636837,1.60952766565402
TSNARE1,0.4077766699900299,0.22826086956521738,0.17951580042481255,1.778657957475951
CCDC85C,0.4267198404785643,0.2475296442687747,0.17919019620978963,1.7169776335296412
ZC3H7B,0.3918245264207378,0.21393280632411066,0.17789172009662713,1.8230094005746196
CACNA1I,0.45164506480558325,0.27519762845849804,0.1764474363470852,1.635224267950035
SH3PXD2A,0.3898305084745763,0.21393280632411066,0.17589770215046563,1.8137319990449778
AC099489.1,0.4695912263210369,0.2939723320158103,0.1756188943052266,1.5919839773171238
KCNT1,0.40079760717846463,0.22529644268774704,0.1755011644907176,1.7711175766536522
RAP1GAP,0.39082751744765704,0.21541501976284586,0.17541249768481118,1.8059167883815905
CTIF,0.4406779661016949,0.2658102766798419,0.174867689421853,1.651652895778392
GLIS1,0.47756729810568294,0.3048418972332016,0.17272540087248134,1.5614842257584556
TNS1,0.39282153539381853,0.2208498023715415,0.17197173302227703,1.7706643467544914
PPP2R2C,0.4117647058823529,0.24061264822134387,0.17115205766100905,1.7042348938004726
ADGRB1,0.37387836490528414,0.20306324110671936,0.17081512379856478,1.832169100508191
KCNQ1,0.44167497507477566,0.2717391304347826,0.16993584463999306,1.619404499716219
TMEM132E,0.43768693918245266,0.26778656126482214,0.16990037791763052,1.6283810363242874
NEK6,0.42073778664007977,0.2509881422924901,0.16974964434758966,1.6696729568795223
CFAP46,0.4626121635094716,0.29298418972332013,0.16962797378615146,1.5735953826117444
KSR1,0.44666001994017945,0.2781620553359684,0.16849796460421107,1.600002619992997
SYT7,0.42971086739780656,0.2618577075098814,0.16785315988792515,1.6347660925318417
MDGA1,0.42572283150548357,0.25938735177865613,0.16633547972682744,1.634959719039548
NKD1,0.4067796610169492,0.24110671936758893,0.16567294164936025,1.680166754890179
FBLN2,0.45663010967098705,0.29150197628458496,0.1651281333864021,1.56111803233328
DYSF,0.419740777666999,0.2549407114624506,0.1648000662045484,1.6399922281554637
PDE2A,0.42572283150548357,0.26136363636363635,0.16435919514184721,1.6226441949273456
APBA2,0.4187437686939183,0.2564229249011858,0.16232084379273248,1.6266762909894563
JPH3,0.4127617148554337,0.25049407114624506,0.16226764370918867,1.641238351958646
ABLIM2,0.4017946161515454,0.23962450592885376,0.16217011022269162,1.6697992359529055
RHBDF2,0.3369890329012961,0.17490118577075098,0.16208784713054514,1.9157860217070293
MAPKAPK3,0.3708873379860419,0.20899209486166007,0.16189524312438183,1.7661966667382285
CAMK2B,0.419740777666999,0.25790513833992096,0.16183563932707806,1.6212145512381226
CACNA2D2,0.41774675972083747,0.25592885375494073,0.16181790596589674,1.6259238836572445
PRKCZ,0.37188434695912265,0.21096837944664032,0.16091596751248233,1.754433127855934
HS1BP3,0.4187437686939183,0.258399209486166,0.16034455920775226,1.6142831334119785
ECE1,0.3948155533399801,0.23715415019762845,0.15766140314235164,1.6578151294543835
HS6ST1,0.43968095712861416,0.2826086956521739,0.15707226147644027,1.5503084491734058
MYO15A,0.382851445663011,0.22628458498023715,0.15656686068277384,1.6844584761271895
CAMK2A,0.43768693918245266,0.2811264822134387,0.15656045696901394,1.551385519532076
ARVCF,0.37886340977068794,0.22233201581027667,0.15653139396041127,1.696413335079271
ADGRG1,0.3778664007976072,0.22233201581027667,0.15553438498733052,1.6919490894606415
OBSCN,0.45164506480558325,0.2964426877470356,0.15520237705854767,1.518427190886909
RAB11FIP4,0.36889332003988035,0.21442687747035574,0.1544664425695246,1.7123829875436163
PMEPA1,0.4067796610169492,0.25296442687747034,0.15381523413947884,1.6017190518308584
POC1A,0.43668993020937186,0.28310276679841895,0.1535871634109529,1.5370843977708213
RAI1,0.36390827517447655,0.21047430830039526,0.15343396687408128,1.720815535935229
COL18A1,0.353938185443669,0.20059288537549408,0.15334530006817493,1.7557077214526253
AHDC1,0.35194416749750745,0.19861660079051383,0.15332756670699363,1.7631006945502126
PDGFRB,0.3918245264207378,0.23863636363636365,0.15318816278437414,1.6350795867329724
FBRSL1,0.35692921236291125,0.20405138339920947,0.15287782896370178,1.7406818059257596
SORCS2,0.4037886340977069,0.2509881422924901,0.15280049180521676,1.6024112500857974
KCNN3,0.37886340977068794,0.2267786561264822,0.15208475364420573,1.6632963606577367
ELL,0.4187437686939183,0.26679841897233203,0.15194534972158624,1.5636528785376487
ACSF3,0.38783649052841473,0.23616600790513834,0.1516704826232764,1.635295436956301
PEMT,0.43270189431704886,0.2811264822134387,0.15157541210361014,1.5337159805852414
LMX1B,0.42273180458624127,0.27124505928853754,0.15148674529770373,1.5527620802044055
MACROD1,0.36191425722831505,0.21047430830039526,0.1514399489279198,1.7113864097109266
EXTL1,0.35992023928215355,0.208498023715415,0.15142221556673854,1.7180125754841207
BCR,0.4097706879361914,0.258399209486166,0.1513714784500254,1.5796913519817217
GRAMD4,0.4057826520438684,0.2544466403162055,0.15133601172766287,1.5885221725428407
ARHGEF17,0.3798604187437687,0.22875494071146246,0.15110547803230623,1.6533286186033147
RXRA,0.32801595214356927,0.1773715415019763,0.15064441064159298,1.8389477905584786
SH2B3,0.35992023928215355,0.20948616600790515,0.1504340732742484,1.7099472431296798
